ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2015-05-10,26573,20.35,66.3,82.0,53.1,6.0,0.01,Sunday,5
2015-05-11,32382,16.48,74.4,82.9,57.0,9.4,0.0,Monday,5
2015-05-12,35225,15.16,74.9,87.1,64.0,9.1,0.0,Tuesday,5
2015-05-13,33402,15.45,65.1,87.1,57.9,15.3,0.0,Wednesday,5
2015-05-14,40826,16.91,59.7,72.0,52.0,8.5,0.0,Thursday,5
2015-05-15,34945,16.0,63.2,73.9,52.0,7.6,0.0,Friday,5
2015-05-16,23882,18.77,65.2,75.0,55.9,6.5,0.01,Saturday,5
2015-05-17,30969,19.89,70.4,82.9,57.0,3.2,0.28,Sunday,5
2015-05-18,31559,16.21,63.6,75.9,55.4,7.5,0.02,Monday,5
2015-05-19,33895,14.04,61.6,82.0,55.0,6.2,0.01,Tuesday,5
2015-05-20,33823,13.87,62.0,82.0,55.0,13.2,0.0,Wednesday,5
2015-05-21,31214,13.77,57.1,66.0,53.1,7.0,0.0,Thursday,5
2015-05-22,31891,15.43,61.8,75.0,53.1,9.9,0.0,Friday,5
2015-05-23,23910,20.41,59.3,75.0,50.0,11.5,0.0,Saturday,5
2015-05-24,25151,21.74,65.7,81.0,50.0,8.7,0.0,Sunday,5
2015-05-25,28164,20.07,72.5,82.9,55.9,8.8,0.0,Monday,5
2015-05-26,35786,15.2,75.2,86.0,64.9,10.3,0.0,Tuesday,5
2015-05-27,33710,13.71,73.5,86.0,66.9,9.9,0.0,Wednesday,5
2015-05-28,35934,13.98,73.4,84.0,66.9,7.0,0.02,Thursday,5
2015-05-29,37756,15.6,73.0,84.0,64.0,7.2,0.0,Friday,5
2015-05-30,31147,18.94,73.1,82.9,64.0,9.8,0.0,Saturday,5
2015-05-31,19586,18.39,74.6,86.0,66.0,9.6,0.0,Sunday,5
2015-06-01,15283,10.94,57.4,86.0,54.0,13.8,1.69,Monday,6
2015-06-02,11984,11.23,52.0,57.9,50.0,10.2,0.47,Tuesday,6
2015-06-03,34590,13.8,58.2,69.1,50.0,7.3,0.24,Wednesday,6
2015-06-04,32772,13.39,58.1,69.1,53.1,9.4,0.0,Thursday,6
2015-06-05,31294,13.49,59.5,68.0,54.0,6.5,0.0,Friday,6
2015-06-06,26334,18.09,65.7,73.9,55.9,7.3,0.55,Saturday,6
2015-06-07,30773,19.35,65.3,73.9,57.0,7.6,0.0,Sunday,6
2015-06-08,33585,14.49,67.5,77.0,57.0,11.6,0.0,Monday,6
2015-06-09,35412,13.75,73.3,84.9,62.1,10.1,0.05,Tuesday,6
2015-06-10,39350,15.83,74.2,84.9,66.0,8.2,0.01,Wednesday,6
2015-06-11,37400,14.35,80.2,91.9,66.0,8.8,0.0,Thursday,6
2015-06-12,35136,14.6,80.7,91.9,71.1,7.7,0.0,Friday,6
2015-06-13,29980,19.43,80.5,88.0,71.1,10.1,0.0,Saturday,6
2015-06-14,28184,18.83,77.0,87.1,68.0,6.3,0.0,Sunday,6
2015-06-15,25087,13.0,70.3,79.0,62.6,9.0,0.79,Monday,6
2015-06-16,32147,13.38,68.1,79.0,62.6,7.1,0.02,Tuesday,6
2015-06-17,38030,14.45,73.9,79.0,64.0,8.3,0.34,Wednesday,6
2015-06-18,35464,13.13,66.8,69.8,64.4,7.5,0.0,Thursday,6
2015-06-19,37380,14.67,73.2,84.9,64.9,6.0,0.0,Friday,6
2015-06-20,23580,16.73,69.5,84.9,64.0,8.3,0.0,Saturday,6
2015-06-21,25926,18.06,75.0,90.0,64.0,9.4,0.25,Sunday,6
2015-06-22,37677,15.12,79.6,90.0,69.1,10.1,0.29,Monday,6
2015-06-23,32294,13.69,84.4,91.9,72.0,10.3,0.0,Tuesday,6
2015-06-24,41070,15.16,77.1,91.9,69.1,10.1,0.07,Wednesday,6
2015-06-25,39673,14.26,76.8,84.9,69.1,6.0,0.0,Thursday,6
2015-06-26,38614,15.52,74.8,84.9,69.1,7.7,0.0,Friday,6
2015-06-27,15485,15.9,69.0,80.1,62.1,8.5,0.0,Saturday,6
2015-06-28,20591,17.47,64.2,73.9,60.1,12.4,1.32,Sunday,6
2015-06-29,38037,15.26,71.3,78.1,62.1,10.1,0.26,Monday,6
2015-06-30,38087,14.46,75.3,82.0,64.0,9.5,0.0,Tuesday,6
2015-07-01,37539,14.63,76.4,84.9,70.0,9.7,0.35,Wednesday,7
2015-07-02,35559,17.68,75.7,84.9,70.0,6.4,0.0,Thursday,7
2015-07-03,26928,18.45,73.5,81.0,66.9,4.8,0.0,Friday,7
2015-07-04,21706,22.56,71.8,81.0,66.9,6.9,0.0,Saturday,7
2015-07-05,25920,19.97,75.1,84.9,69.1,4.6,0.0,Sunday,7
2015-07-06,35251,15.05,77.1,84.9,70.0,6.2,0.0,Monday,7
2015-07-07,36837,14.44,79.5,88.0,71.1,9.2,0.0,Tuesday,7
2015-07-08,35047,14.53,82.0,89.1,75.0,7.7,0.0,Wednesday,7
2015-07-09,31978,15.27,73.8,89.1,68.0,6.4,0.09,Thursday,7
2015-07-10,38559,15.95,75.8,84.0,68.0,9.4,0.29,Friday,7
2015-07-11,31719,18.82,78.6,86.0,72.0,3.8,0.0,Saturday,7
2015-07-12,31037,20.15,81.1,89.1,72.0,4.9,0.0,Sunday,7
2015-07-13,38485,15.63,80.4,89.1,73.0,6.9,0.0,Monday,7
2015-07-14,35802,14.04,76.1,84.9,71.1,6.8,0.0,Tuesday,7
2015-07-15,34979,14.37,75.9,81.0,71.1,6.5,0.95,Wednesday,7
2015-07-16,42356,16.97,72.1,81.0,64.0,8.7,0.01,Thursday,7
2015-07-17,39595,16.06,73.5,80.1,64.0,9.0,0.0,Friday,7
2015-07-18,28870,18.42,76.3,86.0,68.0,9.5,0.0,Saturday,7
2015-07-19,28531,19.22,84.3,93.9,72.0,5.9,0.18,Sunday,7
2015-07-20,34889,15.0,89.1,95.0,78.1,7.1,0.0,Monday,7
2015-07-21,38499,14.46,86.0,95.0,80.1,6.3,0.0,Tuesday,7
2015-07-22,42557,15.67,77.1,91.9,71.1,11.8,0.0,Wednesday,7
2015-07-23,42175,14.83,77.1,86.0,71.1,9.2,0.0,Thursday,7
2015-07-24,40330,15.1,78.2,84.9,71.1,5.4,0.0,Friday,7
2015-07-25,31639,20.2,78.1,84.9,71.1,6.3,0.0,Saturday,7
2015-07-26,30543,18.38,79.8,89.1,71.1,9.6,0.0,Sunday,7
2015-07-27,38747,15.52,79.9,89.1,75.0,8.6,0.05,Monday,7
2015-07-28,40434,14.02,82.8,93.9,75.9,5.0,0.0,Tuesday,7
2015-07-29,39428,13.74,86.3,95.0,75.9,5.8,0.0,Wednesday,7
2015-07-30,31166,13.44,82.1,95.0,75.0,8.8,0.0,Thursday,7
2015-07-31,38571,14.98,81.1,91.0,73.9,6.8,1.62,Friday,7
2015-08-01,35179,19.97,83.7,91.0,73.9,7.8,0.0,Saturday,8
2015-08-02,31622,19.15,81.0,90.0,73.0,6.5,0.0,Sunday,8
2015-08-03,38888,14.87,82.5,91.9,73.0,9.1,0.0,Monday,8
2015-08-04,40783,14.25,83.1,91.0,69.8,9.7,0.3,Tuesday,8
2015-08-05,41075,14.35,80.5,91.0,70.0,6.3,0.0,Wednesday,8
2015-08-06,42283,14.35,76.3,88.0,64.9,6.7,0.0,Thursday,8
2015-08-07,40999,15.61,75.8,82.0,69.1,8.3,0.0,Friday,8
2015-08-08,38723,21.16,74.7,82.0,69.1,6.0,0.0,Saturday,8
2015-08-09,32716,24.25,75.7,87.1,69.1,6.8,0.0,Sunday,8
2015-08-10,39870,20.88,74.5,84.0,70.0,8.5,0.0,Monday,8
2015-08-11,25066,21.17,75.1,82.4,71.1,10.9,0.67,Tuesday,8
2015-08-12,42994,18.28,77.3,84.9,71.1,9.4,0.51,Wednesday,8
2015-08-13,42170,17.92,75.7,84.9,69.1,7.6,0.0,Thursday,8
2015-08-14,39983,16.07,78.9,88.0,69.1,5.2,0.0,Friday,8
2015-08-15,37821,21.43,81.4,91.9,71.1,6.5,0.0,Saturday,8
2015-08-16,30344,19.53,82.8,91.9,73.9,4.9,0.0,Sunday,8
2015-08-17,37449,14.14,84.7,93.0,77.0,4.8,0.0,Monday,8
2015-08-18,39916,14.11,83.4,93.0,77.0,8.5,0.0,Tuesday,8
2015-08-19,40726,15.05,80.2,89.1,75.9,9.6,0.0,Wednesday,8
2015-08-20,39280,14.21,81.0,87.1,75.9,11.0,0.0,Thursday,8
2015-08-21,38038,14.39,78.7,87.1,71.1,9.1,0.32,Friday,8
2015-08-22,34277,19.97,76.6,86.0,70.0,6.8,0.0,Saturday,8
2015-08-23,33071,18.22,75.8,84.0,70.0,5.9,0.0,Sunday,8
2015-08-24,38943,14.51,78.5,86.0,71.1,5.5,0.0,Monday,8
2015-08-25,41655,16.29,80.6,88.0,73.0,8.3,0.0,Tuesday,8
2015-08-26,42832,14.3,76.9,88.0,69.1,9.3,0.0,Wednesday,8
2015-08-27,43173,14.39,74.2,82.9,68.0,9.0,0.0,Thursday,8
2015-08-28,41755,15.33,73.1,82.9,66.0,5.3,0.0,Friday,8
2015-08-29,34381,21.11,76.8,84.9,66.0,5.3,0.0,Saturday,8
2015-08-30,32913,18.78,79.1,90.0,70.0,7.4,0.0,Sunday,8
2015-08-31,40119,14.15,82.7,91.9,72.0,7.5,0.08,Monday,8
2015-09-01,43291,14.22,82.6,91.9,75.9,6.3,0.0,Tuesday,9
2015-09-02,43225,15.43,80.2,88.0,75.0,5.6,0.0,Wednesday,9
2015-09-03,42879,13.92,82.6,93.0,75.0,4.9,0.0,Thursday,9
2015-09-04,39956,15.87,80.3,93.0,75.0,8.6,0.0,Friday,9
2015-09-05,34005,20.37,72.9,84.0,66.9,8.7,0.0,Saturday,9
2015-09-06,33199,20.81,73.9,84.0,66.9,5.1,0.0,Sunday,9
2015-09-07,33682,19.94,77.8,90.0,66.9,7.9,0.0,Monday,9
2015-09-08,42766,15.74,83.3,95.0,71.1,7.8,0.0,Tuesday,9
2015-09-09,44005,13.64,81.1,88.0,75.2,10.4,0.0,Wednesday,9
2015-09-10,22253,12.54,75.3,89.1,72.0,8.5,0.66,Thursday,9
2015-09-11,47613,15.51,72.4,81.0,66.0,8.8,0.52,Friday,9
2015-09-12,33661,19.28,74.6,81.0,66.0,7.2,0.0,Saturday,9
2015-09-13,34794,20.11,72.6,79.0,68.0,8.8,0.22,Sunday,9
2015-09-14,44668,16.59,66.6,79.0,59.0,12.8,0.05,Monday,9
2015-09-15,48729,17.1,73.2,84.0,59.0,6.2,0.0,Tuesday,9
2015-09-16,51179,16.26,76.8,87.1,64.9,2.7,0.0,Wednesday,9
2015-09-17,50705,17.22,78.0,87.1,68.0,4.1,0.0,Thursday,9
2015-09-18,50285,17.84,76.9,87.1,70.0,5.0,0.0,Friday,9
2015-09-19,43011,23.09,73.9,84.9,69.1,7.7,0.0,Saturday,9
2015-09-20,40462,22.25,73.3,80.1,69.1,10.8,0.0,Sunday,9
2015-09-21,47180,16.6,65.4,75.9,59.0,11.0,0.0,Monday,9
2015-09-22,48685,16.31,66.3,73.0,59.0,10.8,0.0,Tuesday,9
2015-09-23,48366,17.72,67.6,79.0,59.0,6.3,0.0,Wednesday,9
2015-09-24,52706,17.99,69.9,81.0,59.0,6.4,0.0,Thursday,9
2015-09-25,51368,18.58,68.5,81.0,63.0,9.7,0.0,Friday,9
2015-09-26,42560,21.35,65.9,70.0,60.8,9.5,0.0,Saturday,9
2015-09-27,38285,20.84,62.2,70.0,55.9,9.1,0.0,Sunday,9
2015-09-28,48011,17.79,68.5,79.0,55.9,6.3,0.0,Monday,9
2015-09-29,48725,17.2,74.7,82.9,64.9,5.5,0.0,Tuesday,9
2015-09-30,39445,14.55,73.2,82.9,66.0,10.6,1.05,Wednesday,9
2015-10-01,34719,18.45,59.4,78.1,54.0,13.6,0.06,Thursday,10
2015-10-02,9444,18.7,53.9,57.9,50.0,16.3,0.13,Friday,10
2015-10-03,16564,20.16,51.6,55.0,48.2,21.6,1.45,Saturday,10
2015-10-04,30214,20.88,57.1,63.0,48.9,18.2,0.02,Sunday,10
2015-10-05,44581,18.54,57.2,64.9,51.8,11.5,0.0,Monday,10
2015-10-06,49719,17.55,62.4,73.0,52.0,5.0,0.0,Tuesday,10
2015-10-07,50141,16.42,64.6,73.0,55.0,5.5,0.0,Wednesday,10
2015-10-08,50179,18.03,64.2,73.0,59.0,5.9,0.0,Thursday,10
2015-10-09,37283,21.96,66.9,78.1,60.1,7.7,0.0,Friday,10
2015-10-10,39345,23.58,60.0,78.1,52.0,8.1,0.5,Saturday,10
2015-10-11,38967,25.43,59.7,70.0,52.0,6.2,0.0,Sunday,10
2015-10-12,45584,18.56,64.5,75.9,53.1,6.4,0.0,Monday,10
2015-10-13,49047,16.98,66.1,75.9,55.9,6.8,0.0,Tuesday,10
2015-10-14,49998,15.81,64.5,73.0,59.0,9.2,0.0,Wednesday,10
2015-10-15,48783,17.14,58.5,68.0,52.0,9.1,0.0,Thursday,10
2015-10-16,46484,17.56,59.0,64.0,52.0,10.0,0.0,Friday,10
2015-10-17,31809,20.51,52.9,64.0,48.0,11.6,0.0,Saturday,10
2015-10-18,23978,16.76,44.4,55.0,39.0,11.4,0.0,Sunday,10
2015-10-19,36570,16.25,43.5,53.1,37.0,8.1,0.0,Monday,10
2015-10-20,45376,16.73,56.0,71.1,37.0,10.5,0.0,Tuesday,10
2015-10-21,49121,16.54,65.5,75.9,48.9,5.9,0.0,Wednesday,10
2015-10-22,49604,17.31,65.0,75.9,57.0,7.2,0.0,Thursday,10
2015-10-23,44679,17.51,60.0,75.9,52.0,11.0,0.0,Friday,10
2015-10-24,31713,19.28,48.3,64.9,41.0,7.7,0.0,Saturday,10
2015-10-25,29289,19.48,59.3,68.0,41.0,9.1,0.01,Sunday,10
2015-10-26,42165,15.21,53.0,68.0,48.0,8.4,0.02,Monday,10
2015-10-27,44553,14.86,52.2,59.0,46.0,6.0,0.0,Tuesday,10
2015-10-28,20736,14.43,56.9,70.0,46.0,12.7,0.0,Wednesday,10
2015-10-29,45358,16.45,67.6,73.9,51.1,13.5,1.26,Thursday,10
2015-10-30,44518,15.94,56.8,73.9,51.1,13.4,0.01,Friday,10
2015-10-31,31756,20.49,49.0,60.1,43.0,7.8,0.0,Saturday,10
2015-11-01,30622,20.2,57.3,64.9,43.0,7.1,0.0,Sunday,11
2015-11-02,44534,16.64,60.2,64.9,53.1,4.9,0.0,Monday,11
2015-11-03,49326,18.02,61.3,73.0,51.1,2.5,0.0,Tuesday,11
2015-11-04,49487,16.94,61.5,73.0,51.1,3.6,0.0,Wednesday,11
2015-11-05,43006,15.29,62.0,71.1,55.0,3.3,0.0,Thursday,11
2015-11-06,47162,17.1,68.3,75.0,57.0,7.5,0.0,Friday,11
2015-11-07,35586,21.32,65.9,75.0,57.0,9.2,0.0,Saturday,11
2015-11-08,32317,19.79,53.5,72.0,48.0,9.9,0.0,Sunday,11
2015-11-09,42262,15.84,53.0,60.1,46.0,2.9,0.0,Monday,11
2015-11-10,21585,13.02,56.0,60.1,46.0,9.6,0.0,Tuesday,11
2015-11-11,37705,14.94,53.2,59.0,50.0,12.7,0.5,Wednesday,11
2015-11-12,37319,13.34,55.2,60.1,50.0,8.0,0.23,Thursday,11
2015-11-13,38970,14.54,56.8,60.1,51.1,16.1,0.01,Friday,11
2015-11-14,25299,17.23,47.8,59.0,45.0,16.2,0.0,Saturday,11
2015-11-15,25990,18.14,47.4,59.0,42.1,8.5,0.0,Sunday,11
2015-11-16,40916,15.26,58.8,68.0,42.1,5.7,0.0,Monday,11
2015-11-17,38939,14.37,49.1,68.0,41.0,10.7,0.0,Tuesday,11
2015-11-18,41485,13.99,50.5,59.0,41.0,7.3,0.0,Wednesday,11
2015-11-19,21890,14.64,59.7,64.0,45.0,11.7,0.0,Thursday,11
2015-11-20,38205,16.31,58.9,64.4,53.1,12.5,1.16,Friday,11
2015-11-21,28038,16.87,47.2,64.0,43.0,8.7,0.0,Saturday,11
2015-11-22,23343,16.72,52.1,55.9,43.0,7.9,0.0,Sunday,11
2015-11-23,30136,13.28,41.8,55.9,36.0,13.2,0.0,Monday,11
2015-11-24,32218,13.3,39.2,46.9,33.1,7.2,0.0,Tuesday,11
2015-11-25,30295,15.1,44.0,48.9,33.1,6.5,0.0,Wednesday,11
2015-11-26,13291,23.75,48.1,60.1,39.9,3.9,0.0,Thursday,11
2015-11-27,22824,18.53,55.6,64.9,41.0,5.0,0.0,Friday,11
2015-11-28,15830,18.0,57.2,64.9,46.9,6.8,0.0,Saturday,11
2015-11-29,18452,15.97,43.0,46.9,37.9,8.7,0.03,Sunday,11
2015-11-30,30213,12.73,39.8,46.0,33.8,10.5,0.0,Monday,11
2015-12-01,18399,12.88,47.1,53.6,44.1,9.6,0.13,Tuesday,12
2015-12-02,23782,13.51,48.1,55.4,46.0,5.1,0.24,Wednesday,12
2015-12-03,33917,13.15,51.4,57.2,46.9,11.5,0.1,Thursday,12
2015-12-04,34737,14.55,46.9,55.9,44.1,10.5,0.0,Friday,12
2015-12-05,26358,21.23,47.1,52.0,43.0,4.1,0.0,Saturday,12
2015-12-06,24943,19.68,47.1,53.1,39.9,3.6,0.0,Sunday,12
2015-12-07,34139,14.11,48.8,55.0,39.9,4.5,0.0,Monday,12
2015-12-08,35614,13.69,45.3,55.0,41.0,6.5,0.0,Tuesday,12
2015-12-09,35306,14.53,45.7,53.1,39.0,4.2,0.0,Wednesday,12
2015-12-10,39099,14.73,55.0,61.0,39.0,6.0,0.0,Thursday,12
2015-12-11,39060,15.88,54.3,61.0,48.9,5.4,0.0,Friday,12
2015-12-12,31957,20.0,59.0,66.0,48.9,3.6,0.0,Saturday,12
2015-12-13,32001,19.66,57.1,66.0,53.1,3.3,0.0,Sunday,12
2015-12-14,32518,13.53,53.7,62.1,51.1,5.6,0.0,Monday,12
2015-12-15,38661,13.75,60.7,64.4,55.0,12.4,0.39,Tuesday,12
2015-12-16,35643,13.29,50.0,64.0,45.0,10.8,0.11,Wednesday,12
2015-12-17,21961,14.38,53.4,59.0,48.0,6.5,0.05,Thursday,12
2015-12-18,30704,14.7,51.1,59.0,43.0,9.6,0.88,Friday,12
2015-12-19,17778,14.95,39.2,57.0,36.0,15.5,0.01,Saturday,12
2015-12-20,17030,16.17,39.8,44.1,36.0,12.0,0.0,Sunday,12
2015-12-21,29800,12.92,45.6,55.0,36.0,8.0,0.0,Monday,12
2015-12-22,22941,13.47,56.8,62.6,55.0,6.4,0.0,Tuesday,12
2015-12-23,14817,13.38,54.2,62.1,50.0,6.1,0.18,Wednesday,12
2015-12-24,18447,18.84,64.0,72.0,50.0,9.2,1.46,Thursday,12
2015-12-25,12333,34.91,60.3,72.0,54.0,2.3,0.01,Friday,12
2015-12-26,13914,23.21,54.5,64.0,50.0,7.7,0.03,Saturday,12
2015-12-27,13177,21.12,52.4,62.6,46.0,6.8,0.14,Sunday,12
2015-12-28,18889,14.82,44.8,62.1,39.0,11.7,0.02,Monday,12
2015-12-29,13347,12.11,40.2,46.9,33.8,12.7,0.37,Tuesday,12
2015-12-30,22477,15.92,41.8,48.0,34.0,4.8,0.13,Wednesday,12
2015-12-31,20376,16.82,47.0,48.2,46.0,5.7,0.17,Thursday,12
2016-01-01,11009,20.22,41.9,50.0,39.0,11.8,0.03,Friday,1
2016-01-02,14587,17.12,37.3,43.0,34.0,11.9,0.0,Saturday,1
2016-01-03,15499,15.74,40.0,46.9,34.0,9.9,0.0,Sunday,1
2016-01-04,19593,12.86,33.7,46.9,21.0,13.9,0.0,Monday,1
2016-01-05,18053,11.37,19.5,37.9,12.9,13.8,0.0,Tuesday,1
2016-01-06,24569,13.93,32.2,43.0,12.9,4.2,0.0,Wednesday,1
2016-01-07,27773,12.9,39.0,48.0,26.1,3.7,0.0,Thursday,1
2016-01-08,28709,14.04,40.3,48.0,32.0,7.0,0.0,Friday,1
2016-01-09,20846,14.84,43.7,48.0,34.0,10.8,0.0,Saturday,1
2016-01-10,14275,15.18,50.9,59.0,41.0,12.7,0.63,Sunday,1
2016-01-11,22937,11.94,37.8,59.0,30.9,16.0,0.79,Monday,1
2016-01-12,25211,12.2,32.9,45.0,26.1,9.0,0.0,Tuesday,1
2016-01-13,21133,13.28,29.3,45.0,24.1,16.9,0.0,Wednesday,1
2016-01-14,23780,13.02,28.7,39.0,24.1,11.0,0.0,Thursday,1
2016-01-15,28435,14.49,40.2,52.0,24.1,4.8,0.0,Friday,1
2016-01-16,19178,16.92,46.3,52.0,34.0,9.6,0.24,Saturday,1
2016-01-17,12024,16.35,38.9,46.9,30.2,9.5,0.02,Sunday,1
2016-01-18,12718,12.47,29.0,44.1,24.1,15.0,0.05,Monday,1
2016-01-19,17281,11.17,22.8,33.1,18.0,19.0,0.0,Tuesday,1
2016-01-20,23420,12.55,32.1,37.9,18.0,13.0,0.0,Wednesday,1
2016-01-21,23672,13.7,32.6,37.9,28.0,10.8,0.0,Thursday,1
2016-01-22,20950,14.86,27.3,37.9,21.9,10.5,0.0,Friday,1
2016-01-27,6761,17.99,44.4,48.9,35.1,10.3,0.01,Wednesday,1
2016-01-28,11946,16.82,37.9,48.0,28.9,5.4,0.0,Thursday,1
2016-01-29,16028,14.06,39.8,44.1,28.9,8.0,0.0,Friday,1
2016-01-30,12973,15.29,34.0,42.1,30.0,10.4,0.0,Saturday,1
2016-01-31,16118,16.04,42.4,55.9,30.0,6.8,0.0,Sunday,1
2016-02-01,24334,13.25,50.5,59.0,37.0,6.5,0.0,Monday,2
2016-02-02,28528,14.37,45.5,59.0,37.9,5.0,0.0,Tuesday,2
2016-02-03,16203,11.66,48.1,57.0,37.9,9.0,0.0,Wednesday,2
2016-02-04,27766,15.73,54.0,57.9,42.1,8.2,0.69,Thursday,2
2016-02-05,13670,13.92,39.4,57.9,32.0,13.7,0.31,Friday,2
2016-02-06,16933,16.37,36.0,44.1,32.0,9.3,0.05,Saturday,2
2016-02-07,17605,15.89,39.6,46.0,32.0,5.0,0.0,Sunday,2
2016-02-08,19026,12.81,36.7,39.9,30.2,13.5,0.0,Monday,2
2016-02-09,22741,13.11,30.2,41.0,27.0,8.3,0.06,Tuesday,2
2016-02-10,22420,13.48,35.4,39.9,27.0,7.6,0.01,Wednesday,2
2016-02-11,18748,13.52,28.1,39.9,23.0,17.3,99.99,Thursday,2
2016-02-12,16449,15.26,21.7,32.0,17.1,12.3,0.05,Friday,2
2016-02-13,6625,13.9,21.6,27.0,10.9,17.0,0.0,Saturday,2
2016-02-14,4653,15.78,8.3,24.1,1.0,15.8,0.0,Sunday,2
2016-02-15,5884,11.87,19.1,30.9,1.0,6.2,0.0,Monday,2
2016-02-16,14542,12.41,46.1,57.2,30.9,13.4,0.49,Tuesday,2
2016-02-17,23572,12.86,39.9,57.0,35.1,12.6,0.8,Wednesday,2
2016-02-18,22261,14.31,33.9,41.0,28.9,12.8,0.0,Thursday,2
2016-02-19,21959,13.21,30.2,37.4,25.0,7.6,0.0,Friday,2
2016-02-20,24484,20.46,47.4,62.1,25.0,10.1,0.0,Saturday,2
2016-02-21,20052,19.64,53.1,62.1,39.9,8.4,0.0,Sunday,2
2016-02-22,28233,14.05,46.0,57.0,39.0,6.1,0.05,Monday,2
2016-02-23,16133,12.88,38.8,53.1,36.0,13.0,0.0,Tuesday,2
2016-02-24,9761,11.92,39.8,55.4,35.6,14.0,0.3,Wednesday,2
2016-02-25,25102,12.41,52.7,61.0,36.0,17.1,1.48,Thursday,2
2016-02-26,22573,12.97,36.6,41.0,33.1,17.7,0.02,Friday,2
2016-02-27,17226,16.95,32.6,42.1,28.0,11.5,0.0,Saturday,2
2016-02-28,25437,20.96,46.3,61.0,28.0,10.1,0.0,Sunday,2
2016-02-29,27954,13.31,51.2,61.0,39.0,9.4,0.0,Monday,2
2016-03-01,30509,15.12,46.6,61.0,39.9,11.4,0.07,Tuesday,3
2016-03-02,26195,13.53,46.5,55.9,36.0,15.1,0.17,Wednesday,3
2016-03-03,24061,13.29,31.5,36.0,27.0,11.9,0.0,Thursday,3
2016-03-04,17369,12.66,33.7,42.1,27.0,10.0,0.04,Friday,3
2016-03-05,18023,16.75,34.8,42.1,30.0,9.4,0.04,Saturday,3
2016-03-06,18832,16.35,37.8,46.9,30.0,4.5,0.0,Sunday,3
2016-03-07,31492,16.2,45.1,61.0,33.1,9.3,0.0,Monday,3
2016-03-08,36521,15.03,53.9,64.0,37.0,5.8,0.0,Tuesday,3
2016-03-09,41490,18.33,54.0,75.0,41.0,5.3,0.0,Wednesday,3
2016-03-10,42252,17.65,70.0,78.1,64.0,6.7,0.0,Thursday,3
2016-03-11,38195,18.28,61.2,78.1,54.0,9.7,0.04,Friday,3
2016-03-12,32771,22.66,49.6,66.0,41.0,7.2,0.0,Saturday,3
2016-03-13,27550,22.45,56.7,64.0,41.0,5.6,0.0,Sunday,3
2016-03-14,10930,12.24,47.6,64.0,41.0,12.0,0.02,Monday,3
2016-03-15,31596,15.49,48.0,57.0,41.0,12.8,0.17,Tuesday,3
2016-03-16,36067,16.43,53.5,64.9,44.1,3.2,0.0,Wednesday,3
2016-03-17,35390,16.21,52.2,64.9,45.0,7.6,0.02,Thursday,3
2016-03-18,34647,15.46,53.0,64.0,45.0,13.3,0.04,Friday,3
2016-03-19,24048,18.36,43.5,57.0,37.0,7.0,0.0,Saturday,3
2016-03-20,16678,19.04,38.9,46.9,33.1,12.7,0.0,Sunday,3
2016-03-21,26414,13.61,39.6,50.0,33.1,10.4,0.14,Monday,3
2016-03-22,33497,15.57,43.8,55.0,37.0,13.6,0.07,Tuesday,3
2016-03-23,40983,17.21,57.4,71.1,50.0,9.1,0.0,Wednesday,3
2016-03-24,36495,15.04,50.1,71.1,44.1,11.2,0.0,Thursday,3
2016-03-25,34097,19.25,55.9,73.0,44.1,7.9,0.0,Friday,3
2016-03-26,27478,25.45,47.0,73.0,39.0,10.5,0.07,Saturday,3
2016-03-27,22483,21.43,45.8,54.0,39.0,6.8,0.0,Sunday,3
2016-03-28,20345,14.66,47.3,62.1,42.8,11.2,0.19,Monday,3
2016-03-29,31481,14.37,49.7,63.0,43.0,21.8,0.32,Tuesday,3
2016-03-30,33684,16.18,45.4,53.1,39.0,10.7,0.0,Wednesday,3
2016-03-31,38348,18.08,57.2,70.0,39.0,11.1,0.0,Thursday,3
2016-04-01,34449,17.7,62.6,79.0,48.9,9.1,0.0,Friday,4
2016-04-02,21839,18.66,56.3,79.0,48.9,6.9,0.01,Saturday,4
2016-04-03,15322,18.48,42.3,61.0,35.1,19.7,0.24,Sunday,4
2016-04-04,12302,11.24,39.7,50.0,35.1,9.4,0.11,Monday,4
2016-04-05,26238,15.08,33.3,45.0,27.0,13.3,0.5,Tuesday,4
2016-04-06,29365,15.28,39.0,48.0,27.0,9.9,0.0,Wednesday,4
2016-04-07,30402,13.86,52.0,60.1,32.0,12.8,0.0,Thursday,4
2016-04-08,30817,16.41,48.9,60.1,44.1,13.7,0.15,Friday,4
2016-04-09,12702,20.66,41.1,46.9,37.4,8.1,0.0,Saturday,4
2016-04-10,23229,20.43,40.5,50.0,33.1,11.5,0.07,Sunday,4
2016-04-11,32048,14.77,50.2,61.0,33.1,11.7,0.0,Monday,4
2016-04-12,23765,13.98,53.2,61.0,44.1,10.9,0.04,Tuesday,4
2016-04-13,37539,15.09,48.4,57.9,42.1,8.8,0.19,Wednesday,4
2016-04-14,38505,16.65,49.9,61.0,42.1,6.5,0.0,Thursday,4
2016-04-15,39676,15.27,50.8,63.0,43.0,5.2,0.0,Friday,4
2016-04-16,36148,21.13,52.6,64.9,44.1,6.7,0.0,Saturday,4
2016-04-17,38843,24.62,55.8,73.9,45.0,4.5,0.0,Sunday,4
